0,2,3,4,5,6
3934,354,치즈가루,약간,3060003,양념
3932,354,모짜렐라치즈,50g,3060002,부재료
3918,353,두부,1/2모,3060001,주재료
3919,353,양배추,15g,3060001,주재료
3920,353,양파,15g,3060002,부재료
3921,353,대파,5g,3060002,부재료
3922,353,홍고추,1개,3060002,부재료
3929,353,깨소금,약간,3060003,양념
3924,353,다진파,1큰술,3060003,양념
3925,353,다진마늘,1/2큰술,3060003,양념
3926,353,고춧가루,1과1/2큰술,3060003,양념
3927,353,간장,2큰술,3060003,양념
3928,353,참기름,약간,3060003,양념
3923,353,풋고추,1개,3060002,부재료
3909,352,고등어,1마리,3060001,주재료
3910,352,무,1/2개,3060002,부재료
3911,352,대파,2뿌리,3060002,부재료
3912,352,다시마국물,7컵,3060002,부재료
3917,352,된장,50g,3060003,양념
3914,352,술,2011-03-04,3060003,양념
3915,352,간장,3큰술,3060003,양념
3916,352,미림,6큰술,3060003,양념
3913,352,설탕,3큰술,3060003,양념
3907,351,식용유,약간,3060002,부재료
3908,351,참기름,약간,3060003,양념
3906,351,깨소금,약간,3060003,양념
3905,351,소금,약간,3060003,양념
3904,351,무,70g,3060001,주재료
3887,350,라이스페이퍼,8장,3060001,주재료
3903,350,소금,약간,3060003,양념
3889,350,오징어,1/2마리,3060001,주재료
3890,350,오이,1/2개,3060002,부재료
3891,350,양파,1/2개,3060002,부재료
3892,350,표고버섯,3장,3060002,부재료
3893,350,키위,1개,3060002,부재료
3894,350,파인애플,1쪽,3060002,부재료
3895,350,간장,1큰술,3060003,양념
3896,350,물,1큰술,3060003,양념
3897,350,청고추,1작은술,3060003,양념
3898,350,설탕,약간,3060003,양념
3899,350,깨소금,약간,3060003,양념
3900,350,다진홍고추,1작은술,3060003,양념
3901,350,당근,1/2개,3060002,부재료
3902,350,식초,약간,3060003,양념
3888,350,쌀국수,50g,3060001,주재료
3870,349,스파게티,200g,3060001,주재료
3886,349,소금,약간,3060003,양념
3872,349,오징어,1/2마리,3060001,주재료
3873,349,새우,3마리,3060001,주재료
3874,349,양파,1/2개,3060002,부재료
3875,349,샐러리,1대,3060002,부재료
3876,349,양송이,2개,3060002,부재료
3877,349,다진마늘,1작은술,3060002,부재료
3878,349,홀토마토,1/2컵,3060001,주재료
3879,349,버터,1큰술,3060002,부재료
3880,349,밀가루,1큰술,3060002,부재료
3881,349,오레가노,약간,3060003,양념
3882,349,올리브오일,2큰술,3060002,부재료
3883,349,파마산치즈,약간,3060003,양념
3884,349,토마토,1개,3060002,부재료
3885,349,후춧가루,약간,3060003,양념
3871,349,홍합,100g,3060001,주재료
3865,348,단호박,100g,3060001,주재료
3866,348,계란,1개,3060002,부재료
3869,348,식용유,2컵,3060002,부재료
3868,348,튀김가루,50g,3060002,부재료
3867,348,밀가루,50g,3060002,부재료
3858,347,파래,50g,3060001,주재료
3859,347,당근,10g,3060002,부재료
3860,347,간장,1큰술,3060003,양념
3861,347,설탕,2큰술,3060003,양념
3862,347,식초,1과1/2큰술,3060003,양념
3863,347,참기름,약간,3060003,양념
3864,347,깨소금,약간,3060003,양념
3846,346,쇠고기,2쪽,3060001,주재료
3847,346,당근,20g,3060002,부재료
3848,346,감자,20g,3060002,부재료
3849,346,오이,20g,3060002,부재료
3850,346,밀가루,4큰술,3060002,부재료
3857,346,레드와인,4큰술,3060003,양념
3852,346,육수,3컵,3060002,부재료
3853,346,우스터소스,1큰술,3060003,양념
3854,346,토마토페스트,1큰술,3060003,양념
3855,346,소금,1작은술,3060003,양념
3856,346,후춧가루,약간,3060003,양념
3851,346,버터,4큰술,3060002,부재료
3843,345,소금,약간,3060003,양념
3844,345,참기름,약간,3060003,양념
3845,345,칼국수,120g,3060001,주재료
3835,345,다시마,10g,3060003,양념
3836,345,새우,4마리,3060001,주재료
3842,345,간장,2큰술,3060003,양념
3838,345,호박,15g,3060002,부재료
3839,345,감자,15g,3060002,부재료
3840,345,대파,5g,3060002,부재료
3841,345,청고추,5g,3060002,부재료
3837,345,바지락,100g,3060001,주재료
3826,344,무,1/4개,3060001,주재료
3827,344,고춧가루,1작은술,3060003,양념
3828,344,식초,1과 1/2큰술,3060003,양념
3829,344,설탕,1과 2/3큰술,3060003,양념
3834,344,깨소금,약간,3060003,양념
3831,344,참기름,약간,3060003,양념
3832,344,다진파,1작은술,3060002,부재료
3833,344,다진마늘,1/2작은술,3060002,부재료
3830,344,소금,약간,3060003,양념
3820,343,오징어,1마리,3060001,주재료
3821,343,소금,3큰술,3060003,양념
3825,343,다진파,1큰술,3060003,양념
3823,343,다진마늘,1/2큰술,3060003,양념
3824,343,다진생강,1/4큰술,3060003,양념
3822,343,고춧가루,2큰술,3060003,양념
3815,342,꽁치,1마리,3060001,주재료
3816,342,소금,3큰술,3060003,양념
3819,342,간장,1큰술,3060003,양념
3818,342,레몬,1/8조각,3060003,양념
3817,342,와사비,약간,3060003,양념
3807,341,호박,20g,3060001,주재료
3808,341,양파,20g,3060001,주재료
3809,341,두부,15g,3060001,주재료
3814,341,소금,약간,3060003,양념
3811,341,홍고추,1/2개,3060002,부재료
3812,341,된장,한큰술,3060003,양념
3813,341,국멸치,5개,3060003,양념
3810,341,대파,5g,3060002,부재료
3797,340,상추,10g,3060001,주재료
3798,340,들깻잎,10g,3060001,주재료
3799,340,쑥갓,5g,3060001,주재료
3800,340,케일,10g,3060001,주재료
3806,340,깨소금,약간,3060003,양념
3802,340,설탕,1/2작은술,3060003,양념
3803,340,식초,1/2작은술,3060003,양념
3804,340,조림간장,1/4작은술,3060003,양념
3805,340,참기름,약간,3060003,양념
3801,340,고춧가루,1작은술,3060003,양념
3794,339,찹쌀,1/4되,3060001,주재료
3796,339,콩,1/2컵,3060002,부재료
3795,339,소금,1큰술,3060003,양념
3787,338,밥,60g,3060001,주재료
3788,338,보리,10g,3060001,주재료
3789,338,콩나물,40g,3060001,주재료
3793,338,소금,1큰술,3060003,양념
3791,338,당근,15g,3060002,부재료
3792,338,다진쇠고기,30g,3060001,주재료
3790,338,오이,20g,3060001,주재료
3779,337,당근,1/4개,3060002,부재료
3780,337,옥수수통조림,2큰술,3060002,부재료
3781,337,다진파,1큰술,3060003,양념
3782,337,소금,약간,3060003,양념
3786,337,청정원맛선생,약간,3060003,양념
3784,337,설탕,1/4작은술,3060003,양념
3777,337,계란,2개,3060001,주재료
3778,337,시금치,10g,3060002,부재료
3785,337,물,1/2컵,3060003,양념
3783,337,후춧가루,약간,3060003,양념
3766,336,닭살,100g,3060001,주재료
3767,336,닭육수,200g,3060001,주재료
3768,336,죽순,10g,3060001,주재료
3769,336,당근,10g,3060002,부재료
3770,336,실파,2뿌리,3060002,부재료
3776,336,녹말,약간,3060002,부재료
3772,336,표고버섯,1개,3060002,부재료
3773,336,소금,약간,3060003,양념
3774,336,후춧가루,약간,3060003,양념
3775,336,참기름,약간,3060003,양념
3771,336,계란,1개,3060002,부재료
3762,335,바게트,1개,3060001,주재료
3765,335,파슬리가루,1작은술,3060002,부재료
3764,335,마늘,2톨,3060002,부재료
3763,335,버터,2큰술,3060002,부재료
3753,334,감자,300g,3060001,주재료
3754,334,양파,60g,3060001,주재료
3755,334,대파,30g,3060001,주재료
3756,334,버터,30g,3060001,주재료
3761,334,후춧가루,약간,3060003,양념
3758,334,계란노른자,1개,3060002,부재료
3759,334,생크림,84g,3060002,부재료
3760,334,소금,약간,3060003,양념
3757,334,육수,750g,3060001,주재료
3742,333,닭다리,150g,3060001,주재료
3743,333,대파,1뿌리,3060003,양념
3744,333,생강,1쪽,3060003,양념
3745,333,맛술,1큰술,3060003,양념
3746,333,물,10컵,3060001,주재료
3752,333,후춧가루,약간,3060003,양념
3748,333,중국부추,50g,3060001,주재료
3749,333,당근,50g,3060002,부재료
3750,333,간장,1큰술,3060003,양념
3751,333,소금,약간,3060003,양념
3747,333,소면,400g,3060001,주재료
3730,332,김,2장,3060001,주재료
3731,332,오징어,1/2마리,3060001,주재료
3732,332,무,30g,3060001,주재료
3733,332,고춧가루,3큰술,3060001,주재료
3734,332,설탕,2큰술,3060003,양념
3741,332,밥,2공기,3060001,주재료
3736,332,까나리액젓,1큰술,3060003,양념
3737,332,참기름,약간,3060003,양념
3738,332,깨소금,약간,3060003,양념
3739,332,다진파,약간,3060003,양념
3740,332,다진마늘,약간,3060003,양념
3735,332,식초,4큰술,3060003,양념
3725,331,고추,150g,3060001,주재료
3726,331,찹쌀가루,1/2컵,3060001,주재료
3729,331,설탕,약간,3060001,주재료
3728,331,소금,약간,3060001,주재료
3727,331,식용유,4컵,3060002,부재료
3716,330,쇠고기,200g,3060001,주재료
3717,330,찹쌀가루,1/2컵,3060001,주재료
3718,330,간장,2큰술,3060003,양념
3719,330,후춧가루,약간,3060003,양념
3724,330,설탕,2큰술,3060001,주재료
3721,330,기름,1/4컵,3060002,부재료
3722,330,겨자,2큰술,3060001,주재료
3723,330,식초,2큰술,3060001,주재료
3720,330,참기름,약간,3060003,양념
3715,329,미림,약간,3060003,양념
3704,329,대구,1/2마리,3060001,주재료
3705,329,무,30g,3060001,주재료
3706,329,콩나물,25g,3060001,주재료
3707,329,홍고추,1개,3060001,주재료
3714,329,후춧가루,약간,3060003,양념
3709,329,미나리,20g,3060001,주재료
3710,329,팽이버섯,20g,3060002,부재료
3711,329,고춧가루,2큰술,3060003,양념
3712,329,고추장,1큰술,3060003,양념
3713,329,소금,약간,3060003,양념
3708,329,청고추,1개,3060001,주재료
3692,328,완두콩,3큰술,3060001,주재료
3693,328,옥수수,3큰술,3060001,주재료
3694,328,당근,1/4개,3060001,주재료
3695,328,감자,1/4개,3060001,주재료
3696,328,껍질콩,5개,3060001,주재료
3703,328,참기름,1큰술,3060003,양념
3698,328,간장,1/2큰술,3060003,양념
3699,328,굴소스,1/2큰술,3060003,양념
3700,328,식용유,약간,3060002,부재료
3701,328,소금,약간,3060003,양념
3702,328,후춧가루,약간,3060003,양념
3697,328,다진마늘,1작은술,3060003,양념
3679,327,밥,2공기,3060001,주재료
3680,327,오징어,1마리,3060001,주재료
3681,327,양파,2/3개,3060002,부재료
3682,327,피망,1/2개,3060002,부재료
3683,327,실파,10g,3060002,부재료
3684,327,식용유,약간,3060002,부재료
3691,327,후춧가루,약간,3060003,양념
3686,327,고추장,1큰술,3060003,양념
3687,327,두반장,1큰술,3060003,양념
3688,327,설탕,약간,3060003,양념
3689,327,깨소금,약간,3060003,양념
3690,327,소금,약간,3060003,양념
3685,327,물,1/3컵,3060003,양념
3672,326,미역,150g,3060001,주재료
3673,326,홍합,10개,3060001,주재료
3674,326,소금,1작은술,3060003,양념
3678,326,후춧가루,1/4작은술,3060003,양념
3676,326,간장,3큰술,3060003,양념
3677,326,물,3큰술,3060002,부재료
3675,326,참기름,1큰술,3060001,주재료
3661,325,찹쌀,1컵,3060001,주재료
3662,325,양송이버섯,5개,3060001,주재료
3663,325,호박,50g,3060002,부재료
3664,325,실파,3뿌리,3060002,부재료
3665,325,당근,30g,3060002,부재료
3671,325,소금,1작은술,3060003,양념
3667,325,양파,1/3개,3060002,부재료
3668,325,참기름,1큰술,3060003,양념
3669,325,물,6컵,3060003,양념
3670,325,깨소금,1큰술,3060003,양념
3666,325,깻잎,3장,3060002,부재료
3651,324,청피망,1/2개,3060001,주재료
3652,324,파,2큰술,3060003,양념
3653,324,다진마늘,2작은술,3060003,양념
3654,324,고춧가루,2작은술,3060003,양념
3655,324,간장,1큰술,3060003,양념
3660,324,홍피망,1/2개,3060001,주재료
3649,324,애호박,1개,3060001,주재료
3650,324,식용유,적당량,3060001,주재료
3657,324,참기름,1작은술,3060003,양념
3658,324,깨소금,약간,3060003,양념
3659,324,참기름,약간,3060003,양념
3656,324,새우젓국,1큰술,3060003,양념
3638,323,도라지,100g,3060001,주재료
3639,323,오이,1개,3060002,부재료
3640,323,오징어,1마리,3060001,주재료
3641,323,고추장,2큰술,3060003,양념
3642,323,고춧가루,1작은술,3060003,양념
3648,323,소금,약간,3060002,부재료
3644,323,식초,2큰술,3060003,양념
3645,323,물엿,1큰술,3060003,양념
3646,323,참기름,약간,3060003,양념
3647,323,깨소금,약간,3060003,양념
3643,323,간장,1작은술,3060003,양념
3629,322,칼국수,300g,3060001,주재료
3630,322,바지락,200g,3060001,주재료
3631,322,양파,1개,3060002,부재료
3632,322,애호박,1/4개,3060001,주재료
3637,322,후춧가루,약간,3060003,양념
3634,322,맛술,1큰술,3060003,양념
3635,322,청장,2큰술,3060003,양념
3636,322,소금,약간,3060003,양념
3633,322,다진마늘,1큰술,3060003,양념
3622,321,오징어채,100g,3060001,주재료
3623,321,고추장,1큰술,3060001,주재료
3624,321,설탕,1큰술,3060001,주재료
3628,321,참기름,1작은술,3060003,양념
3626,321,식용유,2큰술,3060002,부재료
3627,321,물엿,1작은술,3060003,양념
3625,321,술,1큰술,3060003,양념
3613,320,김치,1/3포기,3060001,주재료
3614,320,밥,2공기,3060001,주재료
3615,320,감자,1/4개,3060002,부재료
3616,320,양파,1/2개,3060002,부재료
3621,320,계란,2개,3060002,부재료
3618,320,식용유,약간,3060002,부재료
3619,320,소금,약간,3060003,양념
3620,320,후춧가루,약간,3060003,양념
3617,320,햄,60g,3060002,부재료
3599,319,닭봉,10개,3060001,주재료
3600,319,도라지,100g,3060002,부재료
3601,319,대파,2뿌리,3060001,주재료
3602,319,마늘,3쪽,3060002,부재료
3603,319,생강,1개,3060002,부재료
3604,319,고춧가루,3큰술,3060003,양념
3612,319,후춧가루,적당량,3060003,양념
3606,319,다진마늘,1큰술,3060003,양념
3607,319,생강즙,2작은술,3060003,양념
3608,319,간장,2큰술,3060003,양념
3609,319,참기름,1큰술,3060003,양념
3610,319,소금,적당량,3060003,양념
3611,319,고사리,100g,3060001,주재료
3605,319,닭육수,3큰술,3060003,양념
3590,318,파스타,250g,3060001,주재료
3591,318,표고버섯,150g,3060001,주재료
3592,318,느타리버섯,100g,3060001,주재료
3593,318,양송이버섯,100g,3060001,주재료
3598,318,올리브오일,적당량,3060002,부재료
3595,318,파,1대,3060002,부재료
3596,318,화이트와인,3큰술,3060003,양념
3597,318,간장,3큰술,3060003,양념
3594,318,다진마늘,2큰술,3060003,양념
3587,317,설탕,1큰술,3060003,양념
3588,317,소금,약간,3060003,양념
3589,317,후춧가루,약간,3060003,양념
3578,317,쌀국수,30g,3060001,주재료
3579,317,돼지고기,20g,3060001,주재료
3586,317,간장,1작은술,3060003,양념
3581,317,청고추,1개,3060002,부재료
3582,317,대파,1/2뿌리,3060003,양념
3583,317,마늘,1쪽,3060003,양념
3584,317,생강,1작은술,3060003,양념
3585,317,굴소스,1큰술,3060003,양념
3580,317,숙주나물,30g,3060001,주재료
3569,316,돼지고기,300g,3060001,주재료
3570,316,부추,200g,3060001,주재료
3571,316,대파,1/2뿌리,3060002,부재료
3572,316,생강,1큰술,3060003,양념
3577,316,밀가루,3컵,3060001,주재료
3574,316,소금,1작은술,3060003,양념
3575,316,참기름,1큰술,3060003,양념
3576,316,후춧가루,약간,3060003,양념
3573,316,간장,2큰술,3060003,양념
3558,315,쇠고기,400g,3060001,주재료
3559,315,새송이버섯,300g,3060001,주재료
3560,315,진간장,3큰술,3060003,양념
3561,315,설탕,2큰술,3060003,양념
3562,315,다진파,1과1/2큰술,3060003,양념
3568,315,소금,2작은술,3060003,양념
3564,315,깨소금,1큰술,3060003,양념
3565,315,후춧가루,적당량,3060003,양념
3566,315,참기름,적당량,3060003,양념
3567,315,잣가루,약간,3060001,주재료
3563,315,다진마늘,1큰술,3060003,양념
3545,314,닭안심,500g,3060001,주재료
3546,314,표고버섯,3장,3060001,주재료
3547,314,느타리버섯,30g,3060001,주재료
3548,314,팽이버섯,30g,3060001,주재료
3549,314,당근,30g,3060002,부재료
3550,314,청고추,1개,3060002,부재료
3557,314,계란노른자,1개,3060003,양념
3552,314,간장,1큰술,3060003,양념
3553,314,설탕,1/2큰술,3060003,양념
3554,314,청주,1작은술,3060003,양념
3555,314,소금,약간,3060003,양념
